basename,negative,neutral,positive
train/0625/1322_137588_000010_000002,0.2873666286468506,0.6382489800453186,0.07438436895608902
train/0625/1322_137588_000015_000000,0.17482374608516693,0.6313806772232056,0.19379553198814392
train/0625/1322_137589_000007_000016,0.03913164883852005,0.8787571787834167,0.08211126178503036
train/0625/1322_137589_000004_000010,0.14465436339378357,0.7962655425071716,0.05908007547259331
train/0625/1322_137589_000004_000020,0.015494568273425102,0.40508562326431274,0.5794197916984558
train/0625/1322_137589_000014_000000,0.3272608816623688,0.6319624781608582,0.04077660292387009
train/0625/1322_137589_000002_000003,0.06845840811729431,0.8320501446723938,0.0994914248585701
train/0625/1322_137588_000013_000003,0.0663047805428505,0.8952767252922058,0.03841844201087952
train/0625/1322_137588_000007_000001,0.05000525340437889,0.9164546132087708,0.03354010358452797
train/0625/1322_137588_000010_000006,0.37220150232315063,0.5956215262413025,0.03217688947916031
train/0625/1322_137588_000010_000009,0.007647289894521236,0.24560153484344482,0.7467511892318726
train/0625/1322_137589_000014_000013,0.2005237340927124,0.754633367061615,0.04484294354915619
train/0625/1322_137588_000007_000002,0.0959734171628952,0.8078352212905884,0.09619128704071045
train/0625/1322_137589_000002_000000,0.021422116085886955,0.7873390913009644,0.19123882055282593
train/0625/1322_137588_000006_000005,0.034710273146629333,0.8533486127853394,0.11194106191396713
train/0625/1322_137589_000012_000010,0.033156055957078934,0.5907375812530518,0.376106321811676
train/0625/1322_137588_000021_000006,0.02292749099433422,0.4901190400123596,0.486953467130661
train/0625/1322_137589_000012_000000,0.026485934853553772,0.928001880645752,0.0455121174454689
train/0625/1322_137589_000007_000005,0.13418839871883392,0.8255282640457153,0.04028327763080597
train/0625/1322_137588_000016_000005,0.1615954339504242,0.7014667987823486,0.13693775236606598
train/0625/1322_137588_000008_000005,0.24585315585136414,0.6650808453559875,0.08906599879264832
train/0625/1322_137589_000003_000000,0.14899922907352448,0.6771880388259888,0.17381270229816437
train/0625/1322_137588_000007_000005,0.0783037394285202,0.8435527086257935,0.07814353704452515
train/0625/1322_137588_000012_000000,0.1539406031370163,0.6280641555786133,0.21799519658088684
train/0625/1322_137589_000002_000007,0.008551892824470997,0.8802983164787292,0.11114988476037979
train/0625/1322_137588_000006_000002,0.447426438331604,0.528713047504425,0.023860516026616096
train/0625/1322_137589_000016_000015,0.30926910042762756,0.6141648292541504,0.07656605541706085
train/0625/1322_137589_000007_000002,0.24392031133174896,0.6479181051254272,0.10816159844398499
train/0625/1322_137589_000012_000008,0.004950741305947304,0.25179678201675415,0.7432524561882019
train/0625/1322_137589_000012_000007,0.08148892223834991,0.8453454375267029,0.07316568493843079
train/0625/1322_137589_000004_000014,0.148604616522789,0.802662193775177,0.048733171075582504
train/0625/1322_137589_000013_000000,0.12101557105779648,0.723089873790741,0.15589459240436554
train/0625/1322_137589_000010_000009,0.28407788276672363,0.6702184081077576,0.0457037016749382
train/0625/1322_137589_000004_000004,0.4699583947658539,0.5069898366928101,0.023051753640174866
train/0625/1322_137588_000021_000007,0.4157371520996094,0.569232702255249,0.015030140057206154
train/0625/1322_137589_000010_000000,0.38945290446281433,0.5921604037284851,0.018386736512184143
train/0625/1322_137588_000020_000000,0.1576901227235794,0.6405739784240723,0.20173592865467072
train/0625/1322_137588_000016_000004,0.2970772385597229,0.6667983531951904,0.03612443804740906
train/0625/1322_137589_000006_000003,0.013693255372345448,0.8674719333648682,0.11883487552404404
train/0625/1322_137588_000010_000007,0.14168480038642883,0.6725462079048157,0.18576891720294952
train/0625/1322_137589_000016_000013,0.2731950879096985,0.6849982738494873,0.04180657118558884
train/0625/1322_137588_000011_000000,0.048903245478868484,0.91382896900177,0.037267740815877914
train/0625/1322_137589_000014_000012,0.2902064025402069,0.67500239610672,0.03479119390249252
train/0625/1322_137588_000006_000004,0.026888858526945114,0.7769149541854858,0.19619615375995636
train/0625/1322_137588_000019_000003,0.07681913673877716,0.8216230869293213,0.10155782848596573
train/0625/1322_137588_000013_000001,0.011240171268582344,0.530931293964386,0.4578286111354828
train/0625/1322_137589_000011_000000,0.13589836657047272,0.6931817531585693,0.17091989517211914
train/0625/1322_137588_000013_000006,0.13667215406894684,0.8000857830047607,0.06324203312397003
train/0625/1322_137588_000006_000003,0.23969629406929016,0.6874002814292908,0.0729033574461937
train/0625/1322_137589_000002_000006,0.7712103724479675,0.21963122487068176,0.009158437140285969
train/0652/1121_135824_000025_000003,0.014864661730825901,0.4833163917064667,0.5018189549446106
train/0652/1121_132777_000002_000010,0.10377329587936401,0.8564928770065308,0.03973376750946045
train/0652/1121_135824_000011_000006,0.11762876808643341,0.8364163637161255,0.04595492407679558
train/0652/1121_176698_000020_000000,0.014208288863301277,0.26886090636253357,0.7169308066368103
train/0652/1121_176698_000003_000001,0.02656680904328823,0.5560965538024902,0.417336642742157
train/0652/1121_176698_000036_000003,0.09433958679437637,0.8560591340065002,0.04960131272673607
train/0652/1121_132777_000002_000000,0.03039558045566082,0.8607999086380005,0.10880451649427414
train/0652/1121_176698_000017_000003,0.04668031260371208,0.24180744588375092,0.7115122079849243
train/0652/1121_135824_000014_000003,0.18733526766300201,0.5465725660324097,0.2660921514034271
train/0652/1121_132777_000006_000002,0.04168519377708435,0.8095009326934814,0.1488138735294342
train/0652/1121_135824_000008_000002,0.004208758939057589,0.08833474665880203,0.9074565172195435
train/0652/1121_132777_000007_000005,0.29201528429985046,0.6874479651451111,0.020536750555038452
train/0652/1121_176698_000026_000003,0.003987467847764492,0.07346448302268982,0.9225481152534485
train/0652/1121_135824_000007_000002,0.053476933389902115,0.8075674772262573,0.13895557820796967
train/0652/1121_132777_000002_000008,0.12123510986566544,0.7303527593612671,0.14841222763061523
train/0652/1121_132777_000002_000007,0.029065275564789772,0.6682950854301453,0.3026396334171295
train/0652/1121_176698_000017_000004,0.039605047553777695,0.41891640424728394,0.5414785742759705
train/0652/1121_132777_000003_000000,0.04815790802240372,0.9203765988349915,0.03146541491150856
train/0652/1121_135824_000003_000000,0.2342502325773239,0.6725468635559082,0.0932028740644455
train/0652/1121_132777_000004_000014,0.03339194878935814,0.811190128326416,0.15541787445545197
train/0652/1121_132777_000006_000005,0.47265398502349854,0.4967379868030548,0.030608048662543297
train/0652/1121_135824_000017_000002,0.40110307931900024,0.48017629981040955,0.1187206506729126
train/0652/1121_176698_000026_000004,0.026269709691405296,0.8871753811836243,0.08655491471290588
train/0652/1121_135824_000014_000004,0.22284844517707825,0.6786127090454102,0.0985388532280922
train/0652/1121_176698_000010_000000,0.005693698767572641,0.234280064702034,0.760026216506958
train/0652/1121_132777_000004_000004,0.6144800782203674,0.3716273605823517,0.013892587274312973
train/0652/1121_135824_000014_000002,0.017921803519129753,0.3151470720767975,0.6669310927391052
train/0652/1121_132777_000004_000012,0.032128479331731796,0.8786835074424744,0.08918802440166473
train/0652/1121_135824_000023_000001,0.02997184544801712,0.27201753854751587,0.6980106234550476
train/0652/1121_132777_000006_000003,0.2465488165616989,0.7203344106674194,0.033116795122623444
train/0652/1121_135824_000016_000003,0.011374966241419315,0.4214342534542084,0.5671908259391785
train/0652/1121_132777_000007_000004,0.5783272385597229,0.4070183038711548,0.014654508791863918
train/0652/1121_135824_000011_000007,0.008510854095220566,0.1509309709072113,0.8405581116676331
train/0652/1121_132777_000002_000001,0.010551817715168,0.8337795734405518,0.15566867589950562
train/0652/1121_176698_000036_000002,0.17922396957874298,0.6099485754966736,0.21082742512226105
train/0652/1121_176698_000003_000000,0.04553618282079697,0.4484708309173584,0.5059929490089417
train/0652/1121_135824_000007_000004,0.14791546761989594,0.8106216788291931,0.04146289825439453
train/0652/1121_176698_000022_000000,0.05551674962043762,0.6505776643753052,0.2939056158065796
train/0652/1121_132777_000006_000004,0.9553229808807373,0.04198727756738663,0.0026896886993199587
train/0652/1121_176698_000012_000000,0.0035299258306622505,0.07761906832456589,0.9188510179519653
train/0652/1121_176698_000033_000000,0.037103042006492615,0.4312248229980469,0.5316721796989441
train/0652/1121_135824_000022_000001,0.044358689337968826,0.3847217857837677,0.5709195137023926
train/0652/1121_135824_000008_000004,0.6264114379882812,0.34285297989845276,0.030735647305846214
train/0652/1121_135824_000020_000000,0.006716168951243162,0.2315022498369217,0.761781632900238
train/0652/1121_132777_000002_000006,0.5063632726669312,0.47725045680999756,0.01638633944094181
train/0652/1121_132777_000002_000009,0.432856947183609,0.5214028358459473,0.04574025049805641
train/0652/1121_176698_000023_000000,0.051740530878305435,0.9092168211936951,0.03904268518090248
train/0652/1121_132777_000003_000001,0.3658168613910675,0.6061891317367554,0.027994049713015556
train/0652/1121_176698_000002_000000,0.05109979957342148,0.8983479738235474,0.05055222287774086
train/0652/1121_132777_000002_000016,0.23497939109802246,0.7133063077926636,0.05171426013112068
train/0652/1121_135824_000011_000000,0.4808444380760193,0.4911974370479584,0.027958188205957413
train/0652/1121_132777_000003_000002,0.03514748066663742,0.8752354979515076,0.08961692452430725
train/0652/1121_176698_000035_000000,0.009598791599273682,0.8606476783752441,0.12975354492664337
train/0652/1121_132777_000002_000015,0.8933517932891846,0.10034589469432831,0.006302351132035255
train/0652/1121_176698_000014_000000,0.23436732590198517,0.5305672883987427,0.23506538569927216
train/0652/1121_132777_000007_000000,0.35317477583885193,0.626314103603363,0.020511116832494736
train/0652/1121_176698_000032_000004,0.6391749382019043,0.34397879242897034,0.0168463047593832
train/0652/1121_132777_000006_000007,0.8877037763595581,0.10856275260448456,0.0037335550878196955
train/0652/1121_176698_000027_000001,0.12414909154176712,0.83905428647995,0.03679654747247696
train/0652/1121_135824_000003_000002,0.2932547628879547,0.6489467620849609,0.057798489928245544
train/0652/1121_135824_000020_000003,0.3990901708602905,0.5623960494995117,0.038513846695423126
train/0652/1121_132777_000007_000010,0.09681400656700134,0.8607959747314453,0.04239002615213394
train/0652/1121_176698_000004_000000,0.09103423357009888,0.7754083871841431,0.13355736434459686
train/0652/1121_132777_000004_000006,0.5433762669563293,0.4374570846557617,0.01916665956377983
train/0652/1121_176698_000025_000000,0.015150672756135464,0.765306293964386,0.21954309940338135
train/0652/1121_132777_000004_000009,0.49248889088630676,0.4945896863937378,0.012921450659632683
train/0652/1121_135824_000011_000004,0.12435811758041382,0.8075702786445618,0.06807158887386322
train/0652/1121_176698_000015_000000,0.13406403362751007,0.586578905582428,0.27935701608657837
train/0652/1121_132777_000002_000012,0.09580154716968536,0.8589667081832886,0.04523175209760666
train/0652/1121_132777_000003_000005,0.24826453626155853,0.7194074988365173,0.032327935099601746
train/0652/1121_176698_000036_000001,0.13867828249931335,0.8247790336608887,0.03654267638921738
train/0652/1121_176698_000024_000000,0.07675201445817947,0.629326581954956,0.29392141103744507
train/0652/1121_135824_000020_000004,0.16574887931346893,0.7120366096496582,0.12221448868513107
train/0652/1121_176698_000011_000002,0.007125419564545155,0.2039984166622162,0.7888761758804321
train/0652/1121_132777_000004_000001,0.033938609063625336,0.2681182622909546,0.6979431509971619
train/0652/1121_176698_000005_000000,0.004011386074125767,0.27576425671577454,0.7202243208885193
train/0652/1121_176698_000026_000001,0.11138461530208588,0.8465708494186401,0.04204448312520981
train/0652/1121_132777_000007_000007,0.10737553983926773,0.7483683824539185,0.14425602555274963
train/0652/1121_135824_000002_000002,0.030433399602770805,0.911120593547821,0.058445967733860016
train/0652/1121_132777_000004_000011,0.4934958219528198,0.4491094946861267,0.05739467218518257
train/0652/1121_132777_000006_000000,0.15317650139331818,0.7893455624580383,0.05747790262103081
train/0652/1121_176698_000032_000003,0.651273787021637,0.3179295063018799,0.03079669363796711
train/0652/1121_135824_000016_000000,0.03470806032419205,0.8059818744659424,0.15931008756160736
train/0652/1121_135824_000002_000004,0.01607995480298996,0.8786469101905823,0.10527320206165314
train/0652/1121_135824_000028_000001,0.32923874258995056,0.6389653086662292,0.03179599717259407
train/0652/1121_176698_000018_000000,0.5920003652572632,0.3824816942214966,0.02551787719130516
train/0652/1121_135824_000009_000001,0.7507707476615906,0.22624719142913818,0.022982075810432434
train/0652/1121_135824_000003_000003,0.016252562403678894,0.855172336101532,0.12857507169246674
train/0652/1121_176698_000027_000000,0.01703251525759697,0.9013419151306152,0.0816255584359169
train/0652/1121_132777_000006_000006,0.17826725542545319,0.7387991547584534,0.08293358981609344
train/0652/1121_176698_000032_000005,0.7583268880844116,0.22662808001041412,0.015045007690787315
train/0652/1121_132777_000007_000011,0.42508411407470703,0.5224397778511047,0.05247609317302704
train/0652/1121_135824_000020_000002,0.1897398680448532,0.7785120010375977,0.031748026609420776
train/0652/1121_132777_000005_000000,0.419771283864975,0.5389491319656372,0.041279640048742294
train/0652/1121_135824_000019_000001,0.04253082349896431,0.7233181595802307,0.2341509759426117
train/0652/1121_176698_000008_000000,0.031144021078944206,0.4988207221031189,0.47003525495529175
train/0652/1121_132777_000003_000003,0.03207128867506981,0.8237504363059998,0.14417830109596252
train/0652/1121_176698_000037_000000,0.15755078196525574,0.7670209407806396,0.0754283219575882
train/0652/1121_135824_000026_000001,0.7477686405181885,0.24220415949821472,0.010027237236499786
train/0652/1121_176698_000016_000000,0.12217400968074799,0.5105627775192261,0.36726319789886475
train/0652/1121_176698_000035_000001,0.054065849632024765,0.8499358892440796,0.09599829465150833
train/0652/1121_135824_000024_000000,0.08948012441396713,0.8777899146080017,0.032729942351579666
train/0652/1121_176698_000014_000001,0.05496727302670479,0.39553871750831604,0.5494940280914307
train/0652/1121_132777_000002_000014,0.022318867966532707,0.7020342946052551,0.27564677596092224
train/0652/1121_135824_000014_000000,0.04291530326008797,0.7543476223945618,0.20273709297180176
train/0652/1121_132777_000004_000000,0.06393047422170639,0.8685460686683655,0.06752356141805649
train/0652/1121_135824_000021_000002,0.027504848316311836,0.8587820529937744,0.11371313035488129
train/0652/1121_176698_000019_000000,0.1381196826696396,0.7950599789619446,0.06682029366493225
train/0652/1121_135824_000022_000004,0.15743407607078552,0.764524519443512,0.07804138958454132
train/0652/1121_132777_000007_000006,0.0781887099146843,0.8780717253684998,0.04373958334326744
train/0652/1121_176698_000026_000000,0.06275692582130432,0.8405097126960754,0.09673340618610382
train/0652/1121_132777_000007_000009,0.23228977620601654,0.7327039241790771,0.03500625491142273
train/0652/1121_176698_000032_000002,0.4972341060638428,0.4675076901912689,0.035258207470178604
train/0652/1121_132777_000006_000001,0.30740028619766235,0.6375844478607178,0.05501527711749077
train/0652/1121_135824_000011_000005,0.29515349864959717,0.6650265455245972,0.03981997072696686
train/0652/1121_135824_000010_000002,0.16789886355400085,0.784256637096405,0.04784452170133591
train/0652/1121_132777_000002_000013,0.22132046520709991,0.6998966336250305,0.07878290116786957
train/0652/1121_135824_000013_000004,0.011629672721028328,0.3383491337299347,0.6500211954116821
train/0652/1121_132777_000003_000004,0.047878194600343704,0.9088378548622131,0.043283861130476
train/0652/1121_135824_000027_000001,0.006734328810125589,0.24898198246955872,0.7442836165428162
train/0652/1121_176698_000036_000000,0.040017493069171906,0.8699882626533508,0.08999419957399368
train/0652/1121_132777_000002_000003,0.035553257912397385,0.8332433104515076,0.13120342791080475
train/0728/1639_132848_000076_000000,0.06993786245584488,0.8996009826660156,0.030461156740784645
train/0728/1639_133290_000016_000001,0.055828921496868134,0.8553400635719299,0.08883100748062134
train/0728/1639_132848_000066_000000,0.0065962933003902435,0.5737283825874329,0.4196753203868866
train/0728/1639_132848_000056_000000,0.1465184986591339,0.8197001218795776,0.03378130495548248
train/0728/1639_133290_000007_000001,0.13609418272972107,0.7936407923698425,0.07026493549346924
train/0728/1639_132848_000014_000000,0.04266040772199631,0.897524893283844,0.05981474369764328
train/0728/1639_133290_000008_000000,0.5692391991615295,0.3640446364879608,0.06671614199876785
train/0728/1639_132848_000060_000002,0.031080931425094604,0.6716994047164917,0.2972196936607361
train/0728/1639_132848_000017_000000,0.2389867901802063,0.6696166396141052,0.09139654040336609
train/0728/1639_132848_000058_000001,0.10239297896623611,0.866652250289917,0.030954793095588684
train/0728/1639_132848_000044_000000,0.5392074584960938,0.4413582980632782,0.019434213638305664
train/0728/1639_132848_000008_000000,0.018362918868660927,0.8892365097999573,0.09240059554576874
train/0728/1639_133290_000008_000004,0.2931406497955322,0.6118568778038025,0.09500251710414886
train/0728/1639_132848_000085_000000,0.43888404965400696,0.5254167318344116,0.03569921478629112
train/0728/1639_133290_000028_000004,0.38312485814094543,0.5517852902412415,0.06508983671665192
train/0728/1639_132848_000013_000000,0.049470242112874985,0.9191820621490479,0.03134763240814209
train/0381/5115_26950_000017_000000,0.014739982783794403,0.6332859992980957,0.3519740402698517
train/0381/5115_26951_000027_000000,0.05748327448964119,0.8503595590591431,0.09215719997882843
train/0381/5115_26947_000034_000001,0.10192377120256424,0.8539498448371887,0.04412637650966644
train/0381/5115_26947_000009_000000,0.611748456954956,0.35435357689857483,0.03389792889356613
train/0381/5115_26951_000025_000001,0.25720834732055664,0.7104500532150269,0.03234158828854561
train/0381/5115_26951_000002_000002,0.16631561517715454,0.5491947531700134,0.2844896614551544
train/0381/5115_26947_000005_000001,0.01693040132522583,0.6588839292526245,0.32418563961982727
train/0381/5115_26951_000016_000000,0.2960878312587738,0.6531816124916077,0.05073046684265137
train/0381/5115_26947_000019_000000,0.5938887596130371,0.37859195470809937,0.02751932293176651
train/0381/5115_26947_000013_000002,0.009665575809776783,0.4353865683078766,0.5549478530883789
train/0381/5115_26950_000005_000001,0.02214895188808441,0.7115538120269775,0.26629725098609924
train/0381/5115_26951_000024_000001,0.1412954032421112,0.7367885112762451,0.12191611528396606
train/0381/5115_26947_000037_000000,0.5945788025856018,0.3884567320346832,0.01696448028087616
train/0381/5115_26951_000025_000006,0.03758878633379936,0.8180583119392395,0.14435292780399323
train/0381/5115_26951_000026_000000,0.02904152311384678,0.6195084452629089,0.35144996643066406
train/0381/5115_26947_000007_000008,0.4474402666091919,0.5339813828468323,0.018578387796878815
train/0381/5115_26951_000028_000000,0.06523832678794861,0.8590250611305237,0.07573660463094711
train/0381/5115_26950_000018_000000,0.5212737321853638,0.4041145443916321,0.07461170852184296
train/0381/5115_26947_000024_000000,0.41951996088027954,0.4844198226928711,0.09606026858091354
train/0381/5115_26947_000013_000003,0.013921275734901428,0.23382768034934998,0.7522509694099426
train/0381/5115_26950_000011_000002,0.38744643330574036,0.5826265215873718,0.02992703951895237
train/0381/5115_26951_000021_000002,0.10681923478841782,0.7332420945167542,0.15993867814540863
train/0381/5115_26947_000018_000006,0.4497803747653961,0.5077608227729797,0.04245878756046295
train/0381/5115_26947_000015_000000,0.0440334714949131,0.8014171719551086,0.15454940497875214
train/0381/5115_26947_000028_000001,0.7655946612358093,0.21840567886829376,0.01599966175854206
train/0381/5115_26947_000036_000001,0.4067697823047638,0.5552447438240051,0.037985485047101974
train/0381/5115_26947_000013_000004,0.050596680492162704,0.8610716462135315,0.08833163976669312
train/0381/5115_26947_000007_000009,0.5586656928062439,0.4095267355442047,0.03180762380361557
train/0381/5115_26947_000037_000001,0.113129161298275,0.8335330486297607,0.05333774536848068
train/0381/5115_26950_000020_000005,0.696376383304596,0.29194653034210205,0.011677050031721592
train/0381/5115_26951_000024_000000,0.33057814836502075,0.6132423877716064,0.05617942661046982
train/0381/5115_26951_000019_000001,0.0036284925881773233,0.09060940891504288,0.9057621359825134
train/0381/5115_26950_000003_000004,0.12257317453622818,0.835237979888916,0.042188942432403564
train/0381/5115_26947_000008_000002,0.5332106947898865,0.4365491569042206,0.030240168794989586
train/0381/5115_26950_000023_000000,0.3243870139122009,0.6414152979850769,0.03419766202569008
train/0381/5115_26951_000019_000002,0.036446716636419296,0.41706332564353943,0.5464898943901062
train/0381/5115_26950_000002_000000,0.08017769455909729,0.8238370418548584,0.09598525613546371
train/0381/5115_26947_000033_000000,0.12353470921516418,0.5100705027580261,0.3663947880268097
train/0381/5115_26951_000020_000001,0.03586171194911003,0.8148741722106934,0.14926418662071228
train/0381/5115_26950_000012_000000,0.013251272030174732,0.7774806618690491,0.20926807820796967
train/0381/5115_26947_000031_000001,0.15914784371852875,0.6971434950828552,0.14370857179164886
train/0381/5115_26951_000028_000002,0.47773993015289307,0.49524831771850586,0.0270116925239563
train/0381/5115_26951_000012_000000,0.010122662410140038,0.26512640714645386,0.7247509360313416
train/0381/5115_26951_000019_000005,0.08565237373113632,0.700178861618042,0.2141687422990799
train/0381/5115_26950_000021_000006,0.5100859999656677,0.4509887099266052,0.03892527148127556
train/0381/5115_26951_000010_000001,0.004060052800923586,0.31176289916038513,0.684177041053772
train/0381/5115_26951_000025_000003,0.6867392659187317,0.2906900644302368,0.02257070131599903
train/0381/5115_26947_000003_000000,0.13938574492931366,0.6945544481277466,0.16605977714061737
train/0381/5115_26947_000022_000000,0.33216729760169983,0.5663205981254578,0.10151206701993942
train/0381/5115_26947_000025_000004,0.06070759892463684,0.78915935754776,0.15013302862644196
train/0381/5115_26950_000007_000002,0.7118698358535767,0.27335917949676514,0.014770970679819584
train/0381/5115_26947_000005_000003,0.0081758638843894,0.20536325871944427,0.7864608764648438
train/0381/5115_26951_000021_000001,0.02155783399939537,0.34979134798049927,0.6286507844924927
train/0381/5115_26947_000007_000002,0.08076445758342743,0.8320227265357971,0.08721288293600082
train/0381/5115_26947_000012_000001,0.24492010474205017,0.6296542882919312,0.1254255771636963
train/0381/5115_26950_000010_000000,0.23900426924228668,0.7109830379486084,0.05001269280910492
train/0381/5115_26951_000001_000000,0.6807548999786377,0.29627883434295654,0.0229662898927927
train/0381/5115_26947_000027_000003,0.3086269795894623,0.6587342023849487,0.03263885900378227
train/0381/5115_26947_000031_000000,0.3816729187965393,0.5524684190750122,0.06585866957902908
train/0381/5115_26951_000025_000005,0.47103479504585266,0.4917804002761841,0.037184812128543854
train/0381/5115_26947_000023_000001,0.43107548356056213,0.5169204473495483,0.052004072815179825
train/0381/5115_26951_000011_000000,0.4055647552013397,0.5660988092422485,0.028336510062217712
train/0381/5115_26947_000014_000002,0.19933399558067322,0.6885226368904114,0.11214333027601242
train/0381/5115_26947_000015_000005,0.01340327225625515,0.4033298194408417,0.5832669138908386
train/0381/5115_26951_000013_000001,0.10582853108644485,0.803390622138977,0.09078089147806168
train/0381/5115_26951_000019_000003,0.03250596672296524,0.7028204798698425,0.26467353105545044
train/0381/5115_26951_000023_000001,0.5043779611587524,0.44145458936691284,0.05416746065020561
train/0381/5115_26950_000007_000003,0.30999165773391724,0.5918960571289062,0.09811227023601532
train/0381/5115_26951_000009_000004,0.14048370718955994,0.7059492468833923,0.15356700122356415
train/0381/5115_26950_000013_000001,0.06235262751579285,0.7194491028785706,0.21819831430912018
train/0381/5115_26947_000018_000004,0.19584880769252777,0.7365806698799133,0.0675705149769783
train/0381/5115_26951_000021_000000,0.24548041820526123,0.7209707498550415,0.03354885056614876
train/0381/5115_26947_000013_000001,0.18760715425014496,0.7721548676490784,0.04023794084787369
train/0381/5115_26947_000001_000000,0.13244765996932983,0.7304584383964539,0.13709388673305511
train/0381/5115_26947_000020_000000,0.33076316118240356,0.5218867063522339,0.14735014736652374
train/0381/5115_26947_000003_000001,0.28767284750938416,0.6377751231193542,0.07455210387706757
train/0381/5115_26950_000001_000000,0.14988882839679718,0.7217127680778503,0.12839843332767487
train/0381/5115_26951_000025_000002,0.13892988860607147,0.7790542840957642,0.08201578259468079
train/0215/7569_102232_000013_000015,0.3061780333518982,0.625501811504364,0.06832018494606018
train/0215/7569_102232_000026_000017,0.2646732032299042,0.6875334978103638,0.047793276607990265
train/0215/7569_102232_000018_000000,0.1603419929742813,0.8003995418548584,0.03925853595137596
train/0215/7569_102232_000007_000008,0.07042396813631058,0.8771939277648926,0.05238211154937744
train/0215/7569_102232_000027_000000,0.007045699283480644,0.6045122146606445,0.38844209909439087
train/0215/7569_102232_000019_000008,0.0735197439789772,0.8476405143737793,0.07883977890014648
train/0215/7569_102232_000014_000001,0.03709173575043678,0.3324832022190094,0.6304250955581665
train/0215/7569_102232_000020_000004,0.044800423085689545,0.87103670835495,0.08416284620761871
train/0215/7569_102232_000009_000008,0.08947247266769409,0.6975886225700378,0.21293890476226807
train/0215/7569_102232_000014_000011,0.3115874230861664,0.5959706902503967,0.09244190901517868
train/0215/7569_102240_000017_000008,0.11632977426052094,0.7181060314178467,0.16556420922279358
train/0215/7569_102232_000017_000008,0.0022257575765252113,0.05560733750462532,0.9421669840812683
train/0215/7569_102232_000018_000008,0.02653134986758232,0.5250020027160645,0.4484666883945465
train/0215/7569_102232_000007_000000,0.09634573757648468,0.8295836448669434,0.07407056540250778
train/0215/7569_102232_000018_000007,0.25726744532585144,0.6362583637237549,0.10647416859865189
train/0215/7569_102232_000006_000007,0.04745928570628166,0.7196332812309265,0.23290736973285675
train/0215/7569_102232_000006_000008,0.003051552688702941,0.21967686712741852,0.777271568775177
train/0215/7569_102232_000013_000002,0.2004847377538681,0.750664234161377,0.048851024359464645
train/0215/7569_102232_000026_000000,0.11865219473838806,0.823952317237854,0.057395465672016144
train/0215/7569_102232_000024_000011,0.10520143806934357,0.8459640145301819,0.04883451387286186
train/0215/7569_102232_000019_000010,0.2838669717311859,0.6367130875587463,0.07941998541355133
train/0215/7569_102232_000024_000001,0.2638678252696991,0.696439266204834,0.03969288617372513
train/0215/7569_102232_000026_000010,0.003995425067842007,0.4386017918586731,0.5574027299880981
train/0215/7569_102232_000008_000007,0.2489081621170044,0.7082672119140625,0.04282457008957863
train/0215/7569_102232_000026_000020,0.021549362689256668,0.9442780017852783,0.034172650426626205
train/0215/7569_102232_000017_000010,0.22991710901260376,0.6795402765274048,0.09054256975650787
