basename,negative,neutral,positive
train/0000/dia146_utt11,0.47438979148864746,0.45859000086784363,0.06702013313770294
train/0000/dia146_utt12,0.1828918308019638,0.273158997297287,0.5439491271972656
train/0000/dia146_utt3,0.2519815266132355,0.6020203828811646,0.14599809050559998
train/0000/dia146_utt5,0.16340424120426178,0.549144983291626,0.2874508202075958
train/0000/dia146_utt7,0.20687296986579895,0.6414836049079895,0.15164342522621155
train/0000/dia146_utt9,0.7329946160316467,0.2170552909374237,0.049950119107961655
train/0000/dia149_utt0,0.5781803131103516,0.3784432113170624,0.04337652772665024
train/0000/dia149_utt2,0.510269820690155,0.4566868543624878,0.03304335102438927
train/0000/dia153_utt11,0.5519353151321411,0.40187981724739075,0.04618491604924202
train/0000/dia153_utt3,0.1427733600139618,0.8225234150886536,0.03470320627093315
train/0000/dia153_utt5,0.11872902512550354,0.6477682590484619,0.23350276052951813
train/0000/dia153_utt7,0.1295958161354065,0.7952338457107544,0.07517033815383911
train/0000/dia153_utt9,0.44107118248939514,0.5203744173049927,0.03855440765619278
train/0000/dia156_utt0,0.6873051524162292,0.29762381315231323,0.01507106889039278
train/0000/dia156_utt1,0.024381982162594795,0.34904590249061584,0.6265720725059509
train/0000/dia156_utt10,0.538180947303772,0.4129096269607544,0.04890944063663483
train/0000/dia156_utt3,0.3244893550872803,0.5239630341529846,0.1515476107597351
train/0000/dia156_utt4,0.019127488136291504,0.6942446231842041,0.2866278886795044
train/0000/dia156_utt6,0.44747769832611084,0.5306446552276611,0.02187761291861534
train/0000/dia156_utt8,0.17036254703998566,0.7977941632270813,0.03184322640299797
train/0000/dia157_utt0,0.0011882242979481816,0.008419358171522617,0.9903924465179443
train/0000/dia167_utt12,0.4927353262901306,0.4515322744846344,0.055732399225234985
train/0000/dia167_utt2,0.04139130562543869,0.36411091685295105,0.594497799873352
train/0000/dia167_utt4,0.040049903094768524,0.7305920124053955,0.22935813665390015
train/0000/dia167_utt9,0.015741752460598946,0.26098859310150146,0.7232697010040283
train/0000/dia16_utt2,0.05702758580446243,0.4081543982028961,0.5348179936408997
train/0000/dia16_utt4,0.6093112230300903,0.3755517899990082,0.01513699535280466
train/0000/dia173_utt0,0.2614921033382416,0.5353677272796631,0.2031402438879013
train/0000/dia173_utt2,0.03029255010187626,0.17292681336402893,0.7967806458473206
train/0000/dia173_utt3,0.3426661491394043,0.5609429478645325,0.09639092534780502
train/0000/dia173_utt4,0.02719319425523281,0.9083455801010132,0.06446124613285065
train/0000/dia173_utt6,0.167450949549675,0.41748490929603577,0.41506409645080566
train/0000/dia177_utt1,0.04178059101104736,0.8525805473327637,0.10563880950212479
train/0000/dia177_utt3,0.6825404167175293,0.2978328764438629,0.0196266770362854
train/0000/dia183_utt10,0.09460213780403137,0.7545168399810791,0.15088100731372833
train/0000/dia183_utt11,0.01180342398583889,0.4915093779563904,0.4966872036457062
train/0000/dia183_utt13,0.16614526510238647,0.5539280772209167,0.27992668747901917
train/0000/dia183_utt15,0.15532410144805908,0.5175952911376953,0.3270806074142456
train/0000/dia183_utt17,0.20893725752830505,0.657686710357666,0.13337600231170654
train/0000/dia183_utt19,0.34696197509765625,0.5776457786560059,0.0753922313451767
train/0000/dia183_utt2,0.16044345498085022,0.6290950775146484,0.21046140789985657
train/0000/dia183_utt6,0.00274864980019629,0.1076216995716095,0.8896296620368958
train/0000/dia183_utt8,0.05336660519242287,0.5941346883773804,0.3524986803531647
train/0000/dia183_utt9,0.11208876222372055,0.2987530529499054,0.5891581773757935
train/0000/dia185_utt3,0.20108960568904877,0.7643885016441345,0.03452190011739731
train/0000/dia185_utt8,0.14401206374168396,0.26418569684028625,0.591802179813385
train/0000/dia186_utt3,0.012575137428939342,0.5867114663124084,0.40071338415145874
train/0000/dia186_utt5,0.7078632116317749,0.25898534059524536,0.033151473850011826
train/0000/dia187_utt1,0.08951233327388763,0.7236638069152832,0.18682384490966797
train/0000/dia187_utt8,0.0019409148953855038,0.020845089107751846,0.977213978767395
train/0000/dia189_utt9,0.09574379771947861,0.8367723226547241,0.06748390942811966
train/0000/dia190_utt1,0.08091947436332703,0.7458697557449341,0.1732107400894165
train/0000/dia193_utt0,0.7267897129058838,0.244792178273201,0.02841816283762455
train/0000/dia193_utt2,0.06225109472870827,0.32240739464759827,0.6153415441513062
train/0000/dia193_utt4,0.7229626774787903,0.2630043625831604,0.014032945968210697
train/0000/dia193_utt6,0.13739755749702454,0.5479418039321899,0.31466057896614075
train/0000/dia193_utt7,0.5521994829177856,0.4194057881832123,0.028394674882292747
train/0000/dia194_utt1,0.3946079909801483,0.45299771428108215,0.15239427983760834
train/0000/dia198_utt0,0.006403508596122265,0.07610432803630829,0.917492151260376
train/0000/dia198_utt6,0.014436612837016582,0.1418943703174591,0.843669056892395
train/0000/dia199_utt0,0.712532103061676,0.25983649492263794,0.027631372213363647
train/0000/dia199_utt9,0.03236597776412964,0.23296932876110077,0.7346646189689636
train/0000/dia202_utt1,0.11984019726514816,0.8271512389183044,0.053008582442998886
train/0000/dia202_utt3,0.11106546223163605,0.7079905271530151,0.1809440404176712
train/0000/dia202_utt6,0.3906272351741791,0.5565575957298279,0.052815183997154236
train/0000/dia202_utt8,0.01343183871358633,0.14298221468925476,0.8435859084129333
train/0000/dia205_utt4,0.03921616077423096,0.4791906177997589,0.48159319162368774
train/0000/dia207_utt10,0.007940399460494518,0.19760233163833618,0.7944573163986206
train/0000/dia207_utt17,0.08057988435029984,0.3479224741458893,0.5714976191520691
train/0000/dia207_utt19,0.002292045159265399,0.015572537668049335,0.9821354150772095
train/0000/dia207_utt3,0.1365601122379303,0.7450982332229614,0.11834172159433365
train/0000/dia207_utt4,0.004966850858181715,0.1324204057455063,0.862612783908844
train/0000/dia207_utt5,0.20814397931098938,0.7457398772239685,0.0461161769926548
train/0000/dia207_utt8,0.013594846241176128,0.20712687075138092,0.7792782783508301
train/0000/dia20_utt10,0.162011981010437,0.7991776466369629,0.03881041705608368
train/0000/dia20_utt2,0.1292686015367508,0.4310450255870819,0.4396863877773285
train/0000/dia210_utt10,0.3413744568824768,0.5131720900535583,0.14545340836048126
train/0000/dia212_utt0,0.036672137677669525,0.8940416574478149,0.06928618252277374
train/0000/dia212_utt2,0.017268238589167595,0.6889776587486267,0.2937541604042053
train/0000/dia212_utt4,0.22759407758712769,0.724520206451416,0.047885723412036896
train/0000/dia212_utt6,0.24831832945346832,0.5898621678352356,0.16181951761245728
train/0000/dia212_utt9,0.28856977820396423,0.312850683927536,0.39857953786849976
train/0000/dia214_utt0,0.05551133304834366,0.3066173493862152,0.637871265411377
train/0000/dia214_utt10,0.16340424120426178,0.549144983291626,0.2874508202075958
train/0000/dia214_utt2,0.5406590104103088,0.36172395944595337,0.09761707484722137
train/0000/dia214_utt4,0.2765670716762543,0.6705325245857239,0.052900347858667374
train/0000/dia214_utt6,0.5107965469360352,0.46077290177345276,0.028430553153157234
train/0000/dia214_utt8,0.0021909167990088463,0.02640792541205883,0.9714012145996094
train/0000/dia219_utt7,0.49140802025794983,0.478648841381073,0.02994314208626747
train/0000/dia21_utt10,0.017095956951379776,0.2582189440727234,0.7246851325035095
train/0000/dia21_utt11,0.5694738626480103,0.31287530064582825,0.1176508441567421
train/0000/dia21_utt13,0.01721562258899212,0.3544088304042816,0.6283755302429199
train/0000/dia21_utt6,0.8432904481887817,0.1333632469177246,0.02334631234407425
train/0000/dia21_utt8,0.81147301197052,0.17794935405254364,0.010577568784356117
train/0000/dia21_utt9,0.568008542060852,0.39754998683929443,0.03444148972630501
train/0000/dia220_utt0,0.047983381897211075,0.535160481929779,0.41685616970062256
train/0000/dia220_utt3,0.42822426557540894,0.5130924582481384,0.05868326500058174
train/0000/dia228_utt0,0.5986588001251221,0.35384321212768555,0.0474979542195797
train/0000/dia228_utt4,0.4291706383228302,0.5076762437820435,0.06315310299396515
train/0000/dia228_utt7,0.4335779547691345,0.44156235456466675,0.12485973536968231
train/0000/dia232_utt12,0.1492207795381546,0.5833934545516968,0.2673857808113098
train/0000/dia238_utt1,0.03446432948112488,0.6623949408531189,0.303140789270401
train/0000/dia238_utt2,0.06527724117040634,0.8016204237937927,0.1331023871898651
train/0000/dia238_utt3,0.037873607128858566,0.8804219365119934,0.08170446008443832
train/0000/dia23_utt2,0.44831961393356323,0.514025866985321,0.03765453025698662
train/0000/dia240_utt5,0.02221994288265705,0.4128037691116333,0.5649762749671936
train/0000/dia240_utt6,0.02583889290690422,0.9095742106437683,0.06458692252635956
train/0000/dia241_utt0,0.0022181880194693804,0.290590763092041,0.7071911096572876
train/0000/dia241_utt1,0.011414284817874432,0.26736462116241455,0.7212210893630981
train/0000/dia241_utt10,0.0012943657347932458,0.010289969854056835,0.9884157180786133
train/0000/dia241_utt2,0.14337851107120514,0.7822421193122864,0.07437937706708908
train/0000/dia241_utt4,0.009399066679179668,0.15205389261245728,0.8385469913482666
train/0000/dia241_utt6,0.09240151196718216,0.4121563136577606,0.49544212222099304
train/0000/dia241_utt8,0.6189706325531006,0.27890485525131226,0.10212451219558716
train/0000/dia245_utt0,0.0064160702750086784,0.06122291088104248,0.9323610663414001
train/0000/dia245_utt1,0.06698889285326004,0.7309178709983826,0.2020931839942932
train/0000/dia245_utt10,0.42852821946144104,0.507848858833313,0.06362289935350418
train/0000/dia245_utt16,0.02218431979417801,0.6184865236282349,0.35932913422584534
train/0000/dia245_utt3,0.1936347782611847,0.6851089596748352,0.12125624716281891
train/0000/dia245_utt5,0.2622159719467163,0.6458197832107544,0.09196420758962631
train/0000/dia245_utt7,0.01532205194234848,0.0904897153377533,0.8941882252693176
train/0000/dia247_utt1,0.02751905471086502,0.5314928889274597,0.44098803400993347
train/0000/dia248_utt1,0.4335779547691345,0.44156235456466675,0.12485973536968231
train/0000/dia248_utt3,0.1436357945203781,0.8159487247467041,0.04041551798582077
train/0000/dia248_utt4,0.9265148639678955,0.06585206836462021,0.007632984779775143
train/0000/dia248_utt6,0.5816700458526611,0.3766499161720276,0.041679974645376205
train/0000/dia250_utt0,0.0024997659493237734,0.02342906780540943,0.9740711450576782
train/0000/dia250_utt2,0.0988273099064827,0.5803540349006653,0.32081860303878784
train/0000/dia250_utt4,0.6808562874794006,0.2597411274909973,0.05940261483192444
train/0000/dia254_utt2,0.5408624410629272,0.40741944313049316,0.05171813815832138
train/0000/dia254_utt6,0.1916579157114029,0.5364591479301453,0.27188289165496826
train/0000/dia254_utt9,0.9061168432235718,0.0830981507897377,0.01078501995652914
train/0000/dia256_utt8,0.2679194211959839,0.6250052452087402,0.10707535594701767
train/0000/dia260_utt1,0.9215714931488037,0.07005924731492996,0.008369205519557
train/0000/dia260_utt11,0.25628674030303955,0.71385657787323,0.02985667996108532
train/0000/dia260_utt4,0.7098369598388672,0.2794172465801239,0.010745867155492306
train/0000/dia260_utt5,0.31024783849716187,0.6402550935745239,0.0494970940053463
train/0000/dia260_utt7,0.8379963040351868,0.13590551912784576,0.026098135858774185
train/0000/dia260_utt9,0.13746213912963867,0.8155237436294556,0.04701405391097069
train/0000/dia261_utt0,0.08423630148172379,0.27545636892318726,0.6403073072433472
train/0000/dia261_utt2,0.49398159980773926,0.38580891489982605,0.12020944058895111
train/0000/dia261_utt4,0.8394840955734253,0.14500783383846283,0.015507975593209267
train/0000/dia261_utt6,0.13439691066741943,0.788257896900177,0.07734524458646774
train/0000/dia261_utt8,0.8047385811805725,0.1759495586156845,0.019311832264065742
train/0000/dia262_utt0,0.010251317173242569,0.22199192643165588,0.7677567601203918
train/0000/dia262_utt1,0.21828806400299072,0.6471282243728638,0.1345837116241455
train/0000/dia262_utt2,0.44906118512153625,0.507499098777771,0.04343975707888603
train/0000/dia263_utt0,0.09845156967639923,0.36222943663597107,0.5393190383911133
train/0000/dia263_utt2,0.045779597014188766,0.4859412908554077,0.468279093503952
train/0000/dia263_utt4,0.13731658458709717,0.7868166565895081,0.07586679607629776
train/0000/dia263_utt5,0.7866239547729492,0.20263011753559113,0.010746031068265438
train/0000/dia263_utt8,0.0036395429633557796,0.02334943413734436,0.9730110168457031
train/0000/dia272_utt0,0.9495360851287842,0.04774497449398041,0.0027189149986952543
train/0000/dia272_utt2,0.9086145162582397,0.0839267373085022,0.0074588279239833355
train/0000/dia272_utt4,0.045173611491918564,0.8825201988220215,0.07230617851018906
train/0000/dia272_utt6,0.22081173956394196,0.5621591806411743,0.21702909469604492
train/0000/dia272_utt8,0.6956129670143127,0.2696719467639923,0.034715134650468826
train/0000/dia273_utt13,0.0027577162254601717,0.4959576427936554,0.5012845993041992
train/0000/dia273_utt5,0.18435987830162048,0.7812942862510681,0.0343458466231823
train/0000/dia273_utt7,0.2152467668056488,0.6268461346626282,0.15790706872940063
train/0000/dia273_utt9,0.5499720573425293,0.35759347677230835,0.09243445098400116
train/0000/dia278_utt1,0.029901724308729172,0.5179702639579773,0.45212802290916443
train/0000/dia278_utt2,0.0015376722440123558,0.01091676577925682,0.9875455498695374
train/0000/dia278_utt3,0.7911885380744934,0.19465188682079315,0.014159662649035454
train/0000/dia278_utt4,0.40587884187698364,0.42225906252861023,0.17186206579208374
train/0000/dia278_utt5,0.002968938322737813,0.04973834380507469,0.9472927451133728
train/0000/dia280_utt1,0.19138458371162415,0.5050231218338013,0.3035922646522522
train/0000/dia281_utt5,0.12100878357887268,0.6737840175628662,0.20520716905593872
train/0000/dia281_utt7,0.09411318600177765,0.5931772589683533,0.31270959973335266
train/0000/dia281_utt9,0.031212739646434784,0.8345454335212708,0.13424187898635864
train/0000/dia283_utt1,0.0792962983250618,0.3680002987384796,0.5527034401893616
train/0000/dia283_utt3,0.3170633316040039,0.5989974141120911,0.08393927663564682
train/0000/dia283_utt4,0.7796266674995422,0.20246271789073944,0.017910586670041084
train/0000/dia283_utt6,0.16670311987400055,0.629538893699646,0.20375791192054749
train/0000/dia284_utt0,0.5553712248802185,0.4099276661872864,0.03470107167959213
train/0000/dia284_utt2,0.28074342012405396,0.6774359941482544,0.04182058200240135
train/0000/dia286_utt2,0.09109875559806824,0.8727754354476929,0.03612580522894859
train/0000/dia289_utt3,0.8208584785461426,0.16299943625926971,0.016142118722200394
train/0000/dia289_utt5,0.1339433640241623,0.7887760996818542,0.07728056609630585
train/0000/dia291_utt0,0.029844416305422783,0.48950135707855225,0.4806542992591858
train/0000/dia295_utt1,0.08020838350057602,0.8361961841583252,0.08359541743993759
train/0000/dia295_utt10,0.3567512631416321,0.572993814945221,0.07025489211082458
train/0000/dia295_utt12,0.12418637424707413,0.7962652444839478,0.0795484185218811
train/0000/dia295_utt14,0.16670311987400055,0.629538893699646,0.20375791192054749
train/0000/dia295_utt15,0.1890273541212082,0.6839625835418701,0.12701007723808289
train/0000/dia295_utt16,0.09618798643350601,0.44402164220809937,0.4597903788089752
train/0000/dia295_utt18,0.02210400626063347,0.23733580112457275,0.7405601739883423
train/0000/dia295_utt4,0.7116461992263794,0.2591076195240021,0.029246121644973755
train/0000/dia297_utt2,0.5279381275177002,0.4154743254184723,0.05658755451440811
train/0000/dia297_utt6,0.1332215666770935,0.5954703688621521,0.2713080048561096
train/0000/dia297_utt8,0.015369570814073086,0.1748923361301422,0.8097380995750427
train/0000/dia302_utt0,0.0566936656832695,0.8742825984954834,0.0690237358212471
train/0000/dia302_utt10,0.11263322085142136,0.8366448879241943,0.050721924751996994
train/0000/dia302_utt2,0.5570195913314819,0.404325008392334,0.03865542635321617
train/0000/dia302_utt6,0.16634678840637207,0.5456085205078125,0.2880447208881378
train/0000/dia302_utt8,0.20529000461101532,0.7155684232711792,0.07914158701896667
train/0000/dia303_utt0,0.8691522479057312,0.11543270200490952,0.01541504729539156
train/0000/dia304_utt0,0.7040985822677612,0.2770673930644989,0.018834030255675316
train/0000/dia304_utt10,0.12568092346191406,0.80577552318573,0.06854355335235596
train/0000/dia308_utt1,0.003018549643456936,0.10025192052125931,0.8967295289039612
train/0000/dia308_utt3,0.034433383494615555,0.8578061461448669,0.10776052623987198
train/0000/dia308_utt5,0.010127519257366657,0.8523478507995605,0.1375245749950409
train/0000/dia310_utt0,0.05551260709762573,0.8805910348892212,0.06389638036489487
train/0000/dia310_utt2,0.8362639546394348,0.14718526601791382,0.016550786793231964
train/0000/dia311_utt0,0.0170194860547781,0.370808482170105,0.61217200756073
train/0000/dia311_utt11,0.7600176930427551,0.22539091110229492,0.01459139958024025
train/0000/dia311_utt5,0.004376058466732502,0.3582708239555359,0.6373531222343445
train/0000/dia311_utt9,0.2752944529056549,0.6749985814094543,0.049706924706697464
train/0000/dia314_utt1,0.1471843421459198,0.6252198815345764,0.2275957614183426
train/0000/dia314_utt3,0.32997429370880127,0.5176117420196533,0.1524139642715454
train/0000/dia314_utt5,0.001247407402843237,0.008860200643539429,0.9898923635482788
train/0000/dia314_utt7,0.26922285556793213,0.40293681621551514,0.32784026861190796
train/0000/dia314_utt9,0.020231621339917183,0.4761213958263397,0.503646969795227
train/0000/dia315_utt1,0.04251684993505478,0.7447550892829895,0.21272803843021393
train/0000/dia315_utt4,0.2956991195678711,0.6646478772163391,0.03965296223759651
train/0000/dia315_utt7,0.004738885909318924,0.1601206511259079,0.8351404070854187
train/0000/dia317_utt0,0.06900902092456818,0.8645313382148743,0.06645973026752472
train/0000/dia317_utt12,0.7945545315742493,0.192067489027977,0.013377995230257511
train/0000/dia317_utt13,0.019959360361099243,0.7553975582122803,0.22464309632778168
train/0000/dia317_utt14,0.43631523847579956,0.41554224491119385,0.1481425166130066
train/0000/dia317_utt15,0.030800409615039825,0.4448975920677185,0.5243020057678223
train/0000/dia317_utt2,0.16075542569160461,0.7915220260620117,0.04772249981760979
train/0000/dia317_utt4,0.10866926610469818,0.8118804097175598,0.07945031672716141
train/0000/dia317_utt7,0.005198091268539429,0.34249985218048096,0.6523020267486572
train/0000/dia317_utt9,0.6919749975204468,0.2870689630508423,0.020956043154001236
train/0000/dia31_utt3,0.2827693223953247,0.6918455362319946,0.02538510411977768
train/0000/dia321_utt0,0.05299689993262291,0.5279268622398376,0.41907617449760437
train/0000/dia321_utt10,0.9576606154441833,0.03705915808677673,0.005280247423797846
train/0000/dia321_utt2,0.05658632516860962,0.8080697059631348,0.13534395396709442
train/0000/dia321_utt4,0.32054218649864197,0.6120098829269409,0.06744790822267532
train/0000/dia321_utt8,0.2706673741340637,0.6936002373695374,0.035732366144657135
train/0000/dia326_utt0,0.5612089037895203,0.4105202555656433,0.02827085182070732
train/0000/dia326_utt3,0.24782636761665344,0.6901581883430481,0.06201549246907234
train/0000/dia326_utt7,0.16542162001132965,0.7965008616447449,0.038077447563409805
train/0000/dia327_utt0,0.660386860370636,0.2978595495223999,0.04175363853573799
train/0000/dia327_utt2,0.07588458061218262,0.37349286675453186,0.5506225824356079
train/0000/dia327_utt4,0.29332324862480164,0.5290824770927429,0.17759430408477783
train/0000/dia327_utt5,0.06982451677322388,0.72885662317276,0.20131880044937134
train/0000/dia327_utt7,0.14635780453681946,0.6862876415252686,0.167354553937912
train/0000/dia329_utt10,0.1017114445567131,0.7559585571289062,0.1423300802707672
train/0000/dia329_utt2,0.023847954347729683,0.7506844401359558,0.22546760737895966
train/0000/dia329_utt8,0.23283542692661285,0.6349413990974426,0.13222315907478333
train/0000/dia32_utt1,0.18180198967456818,0.4990327060222626,0.31916528940200806
train/0000/dia32_utt17,0.9408653974533081,0.05429016053676605,0.004844429902732372
train/0000/dia32_utt3,0.17581623792648315,0.769696831703186,0.05448686704039574
train/0000/dia331_utt0,0.16885681450366974,0.5899580121040344,0.24118517339229584
train/0000/dia331_utt2,0.6455475687980652,0.303519606590271,0.050932876765728
train/0000/dia331_utt3,0.5576698184013367,0.4028492867946625,0.03948085755109787
train/0000/dia331_utt4,0.9698226451873779,0.026756681501865387,0.0034207412973046303
train/0000/dia33_utt4,0.44907456636428833,0.44465020298957825,0.10627525299787521
train/0000/dia345_utt3,0.5473862886428833,0.39598456025123596,0.05662917718291283
train/0000/dia347_utt4,0.05839644372463226,0.8504512310028076,0.09115228056907654
train/0000/dia347_utt7,0.5734245777130127,0.32773444056510925,0.09884093701839447
train/0000/dia347_utt9,0.3592560887336731,0.5564525127410889,0.08429140597581863
train/0000/dia349_utt1,0.05299689993262291,0.5279268622398376,0.41907617449760437
train/0000/dia349_utt11,0.888832688331604,0.10162968188524246,0.009537646546959877
train/0000/dia349_utt4,0.009585857391357422,0.21420426666736603,0.7762098908424377
train/0000/dia349_utt7,0.8789613842964172,0.1125563532114029,0.008482267148792744
train/0000/dia354_utt6,0.24040554463863373,0.527499258518219,0.23209524154663086
train/0000/dia355_utt2,0.34774383902549744,0.6112772226333618,0.04097888246178627
train/0000/dia355_utt4,0.11485287547111511,0.5370305180549622,0.34811657667160034
